dates,PCE,PCEcore,CPI,GDPD,PCEtrim,CPItrim,CPImedian,CPIsticky,CPIcoresticky,SPFcpi10Y,SPFcpi1Y,SPFpce1Y,SPFgdpd1Y
716576,0.360241364417746,1.03148913259226,1.20020013338866,1.25834797351576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716607,2.23108589774075,1.37394107063322,1.19900093238989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716638,3.23130973456944,1.98942449453163,2.79301871725046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716666,1.57659025365735,2.80701882380612,2.38885281279284,2.05704605850681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716697,1.35993572754849,0.205134049902789,1.58993067313258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716727,0.786627363468462,1.70808808410747,1.19106709530232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716758,0.714668593573187,2.18281097022182,-1.19106709530232,0.659793964030264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716788,-0.643182578003731,1.02182742968626,0.397153735215561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716819,1.71438805277369,0.204261114283533,2.38016606958542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716850,5.91011430525974,2.31253259801392,5.53542991427847,0.823214943782524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716880,-1.27924205185508,-0.0679520937918454,-1.57894759622383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716911,0.92403380843038,0.883077224194828,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716941,-0.49746824910688,0.339472123116025,0,0.821524215659508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716972,2.91081343730433,2.3058671048986,2.36764299102994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717003,1.27569111943284,1.35432552042776,1.57583738995264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717031,-0.921196419504433,0.744228028252358,1.18052149215906,1.75474793738779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717062,-0.0708905627149647,1.41951854322446,-1.18052149215906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717092,1.91257677510475,2.15985209328888,1.18052149215906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717123,2.6159975008893,2.08865609564324,3.92670507449147,0.699749434970443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717153,2.39887191834498,1.07659533967901,3.13213880918841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717184,1.62005131288829,1.07563032411981,2.34375074505841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717215,-0.281590990380742,2.14837251072382,-1.17130316766652,0.535646786108934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717245,2.39141981729887,2.68006811569652,1.17130316766652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717276,1.68519629801889,1.13721891611736,1.17016098984752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717306,1.75289989976193,1.6704253929289,3.89231609501088,3.22199174935918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717337,2.51968596512349,1.66810335738266,2.32934398601348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717368,1.74667434989644,2.26490574619849,-1.16410680107375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717397,0.697958491147688,1.13085182570085,1.16410680107375,1.26775684535776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717428,0.906739558966407,1.12978714074625,0.387784782821932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717458,0.139437601830217,0.995988437311723,1.16260302974123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717489,1.67198865946272,0.862521807515115,1.16147774836222,0.91948779067188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717519,1.53061245241428,1.19323841452754,0.386909563241922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717550,0.973010594257318,1.58914110296013,1.15998075731429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717581,1.80492918443136,0.52924638379217,1.15886054395062,1.58116558899515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717611,0.762807387933506,0.396781663485335,1.5434085728927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717642,1.66262582884205,1.78389571737263,3.46542836699673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717672,1.72945580911072,1.6493941074355,1.53698387966728,1.82544526739825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717703,1.3127214367227,1.64713013479734,1.15144739363942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717734,0.483272451372763,1.44760668978243,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717762,1.58652625644855,0.657426192962163,1.1503435934447,1.99841451215388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717793,1.85977134489868,1.44507105973837,2.67985435988667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717823,2.68125809794633,2.22987439144333,3.81801149317944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717854,3.49724525370121,-0.327662946087237,4.9453232139884,1.83066681096467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717884,0.889826923812187,1.17916812632632,-1.13942088003629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717915,0.273660206431181,2.28951526292267,-1.1405038083284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717946,0.547133259222043,1.43689126186999,2.65949135292445,1.55287561055459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717976,0.410186296934967,-0.457006071735044,1.13798017063118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718007,1.98059291995012,2.21811523413891,3.78549209821859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718037,4.35943034937925,3.64445206639861,3.7735880153658,2.73099723354111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718068,1.42699413741187,0.389821335317642,1.12976628461023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718099,4.94734273180431,2.9196305392265,7.50471489155942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718127,2.90467084320749,1.55423659072227,3.73483027910808,2.57950638210698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718158,4.1757913833397,4.26379990982166,3.72324220501312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718188,1.47824644932637,3.15577801626397,2.59941305419389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718219,3.01802590269631,3.91706033424342,1.11231276309525,3.24514045694304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718249,2.27526278290515,3.52084752859199,2.59139388073208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718280,4.6042261838922,2.17136834125959,7.37329508680933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718311,3.7902117786965,3.6950549475991,3.66972763058477,3.8510225797042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718341,3.18249813586249,3.93734476860974,3.6585394192306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718372,1.78645306337479,3.03941906989404,1.09539030883177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718402,2.44379092082578,3.59933966275552,1.45896674506769,3.33949679066343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718433,0.065979381459691,1.13439428646398,-0.729261645051871,NaN,NaN,NaN,NaN,2.98225116904796,NaN,NaN,NaN,NaN,NaN
718464,1.38472966433056,2.13982329738069,3.64188443418509,NaN,NaN,NaN,NaN,3.82788819967458,NaN,NaN,NaN,NaN,NaN
718492,0.724697378527139,1.82213297832057,0,1.659351031428,NaN,NaN,NaN,0.355987191911228,NaN,NaN,NaN,NaN,NaN
718523,1.90847060983881,3.26036043606877,3.63086509984463,NaN,NaN,NaN,NaN,3.82980208328539,NaN,NaN,NaN,NaN,NaN
718553,2.36492111359983,2.68939210372032,0,NaN,NaN,NaN,NaN,3.41812721047197,NaN,NaN,NaN,NaN,NaN
718584,3.80037447704336,3.05732649455877,7.22893752405671,2.0378110839685,NaN,NaN,NaN,3.48932200928416,NaN,NaN,NaN,NaN,NaN
718614,4.04920379852474,4.04365451708024,3.59820359550778,NaN,NaN,NaN,NaN,4.03456999454533,NaN,NaN,NaN,NaN,NaN
718645,3.77563509914562,3.72054866044866,3.58744661803954,NaN,NaN,NaN,NaN,3.57008410437299,NaN,NaN,NaN,NaN,NaN
718676,3.63420319951491,4.20272370251666,3.57675376576552,3.81168206802567,NaN,NaN,NaN,2.83081840088106,NaN,NaN,NaN,NaN,NaN
718706,3.30017194169532,4.49542516345165,3.5661244669889,NaN,NaN,NaN,NaN,4.36258033674596,NaN,NaN,NaN,NaN,NaN
718737,3.9997886609104,3.80485130055526,7.10061243370603,NaN,NaN,NaN,NaN,4.70783303977666,NaN,NaN,NaN,NaN,NaN
718767,1.86630236315395,2.93742815858078,3.5346122757085,4.42598962188772,NaN,NaN,NaN,3.79618905841525,3.32751599343307,NaN,NaN,NaN,NaN
718798,5.58155461095016,5.30583030945291,3.52423160797137,NaN,NaN,NaN,NaN,5.56718602268687,3.59460041803689,NaN,NaN,NaN,NaN
718829,4.85468563752178,5.16129827926886,3.51391173490647,NaN,NaN,NaN,NaN,4.13490786754171,3.61584571045718,NaN,NaN,NaN,NaN
718858,3.94590649897921,4.77714859025529,3.5036521240011,4.39828293428874,NaN,NaN,NaN,5.51331531208447,4.06779930069349,NaN,NaN,NaN,NaN
718889,3.74296515562396,4.3974849041069,3.49345224895039,NaN,NaN,NaN,NaN,3.63696296954728,4.08100953198598,NaN,NaN,NaN,NaN
718919,4.42571629159065,4.56114577640019,3.48331158955393,NaN,NaN,NaN,NaN,3.02007645076319,4.01597382273574,NaN,NaN,NaN,NaN
718950,3.7805229483574,4.66321830354062,6.93643549859893,4.20687488554687,NaN,NaN,NaN,8.39850180301041,4.45679019811741,NaN,NaN,NaN,NaN
718980,3.70593610254577,3.9911675204662,6.89657070668179,NaN,NaN,NaN,NaN,6.1054019867312,4.6562553342879,NaN,NaN,NaN,NaN
719011,4.88187185592306,4.68901301457816,3.43347873723836,NaN,NaN,NaN,NaN,5.78813813582217,4.84109916354687,NaN,NaN,NaN,NaN
719042,4.17760417770445,4.84777484602645,3.42368277888774,3.89908417903388,NaN,NaN,NaN,2.79466324617974,4.84267570117157,NaN,NaN,NaN,NaN
719072,5.27910175213933,4.88703111598543,6.81820016091734,NaN,NaN,NaN,NaN,7.03032577355389,5.06774479285423,NaN,NaN,NaN,NaN
719103,4.08310957428082,4.45748313122998,3.39462744057322,NaN,NaN,NaN,NaN,6.612945214153,5.27342316900795,NaN,NaN,NaN,3.20027310861741
719133,2.46786719371155,3.62414421311215,6.76058126190746,5.60803981439317,NaN,NaN,NaN,6.96029520375858,5.56699576439889,NaN,NaN,NaN,NaN
719164,4.67501103904286,4.54391532786982,3.36606111312996,NaN,NaN,NaN,NaN,5.63813400036149,5.60566803572153,NaN,NaN,NaN,NaN
719195,3.00452368194097,4.12122203511078,3.35664554527337,NaN,NaN,NaN,NaN,4.13060271987053,5.60887786602614,NaN,NaN,NaN,NaN
719223,5.62090534362678,5.54994485454738,10.0139663186168,4.10546177825051,NaN,NaN,NaN,9.20937087802712,5.96206029652086,NaN,NaN,NaN,NaN
719254,5.29130884438942,4.66288274694264,6.62985111836392,NaN,NaN,NaN,NaN,7.77559389222144,6.32043279162398,NaN,NaN,NaN,NaN
719284,4.84506563110632,4.75929425670234,3.30124004626811,NaN,NaN,NaN,NaN,5.79518404735006,6.57816259406573,NaN,NaN,NaN,NaN
719315,5.78837420201079,4.1133103830802,6.57535891755039,5.06348345001264,NaN,NaN,NaN,4.5611605959482,6.19611720656776,NaN,NaN,NaN,NaN
719345,5.22170529088353,5.57611245164829,6.53952572107794,NaN,NaN,NaN,NaN,6.38725105999787,6.20820196537449,NaN,NaN,NaN,NaN
719376,3.34911754896865,3.40120214467969,3.2564470459155,NaN,NaN,NaN,NaN,6.10802858608417,6.23209306566202,NaN,NaN,NaN,NaN
719407,4.94674022417758,4.80192717600865,6.48650228028949,5.57981295129419,NaN,NaN,NaN,7.31947176644174,6.62632435078709,NaN,NaN,NaN,NaN
719437,4.09688431387245,5.11967770644173,6.45162844365608,NaN,NaN,NaN,NaN,4.73209741267053,6.36761609806626,NaN,NaN,NaN,NaN
719468,5.14578012063822,4.5947011681438,6.41712759191471,NaN,NaN,NaN,NaN,5.84820619007416,6.25212400467018,NaN,NaN,NaN,3.00774552372784
719498,5.53511948550138,4.4657445594142,6.38299377311977,5.12200365985738,NaN,NaN,NaN,6.8378810193563,6.22714237945845,NaN,NaN,NaN,NaN
719529,4.28100637301245,3.94947627343019,6.3492211612985,NaN,NaN,NaN,NaN,8.31019871045073,6.41785725607292,NaN,NaN,NaN,NaN
719560,4.73235112698305,4.6005737774216,6.31580405312988,NaN,NaN,NaN,NaN,8.90471894985156,6.85129329081877,NaN,NaN,NaN,NaN
719588,2.97008231988638,4.47277512054534,6.28273686473388,5.58390707515581,NaN,NaN,NaN,8.95569815558402,6.79440628420624,NaN,NaN,NaN,NaN
719619,6.09182539686639,4.67579495531609,6.25001412856623,NaN,NaN,NaN,NaN,6.53489397300832,6.63065490515668,NaN,NaN,NaN,NaN
719649,3.81337891329281,4.22004956396034,3.11284221245565,NaN,NaN,NaN,NaN,7.12134747580168,6.7526461980556,NaN,NaN,NaN,2.9413885206294
719680,3.11104884031099,4.36880431581965,6.20156419013114,5.54410723352188,NaN,NaN,NaN,5.96749744607251,6.94449782606138,NaN,NaN,NaN,NaN
719710,4.36489425451292,4.57019050773955,3.08880479420726,NaN,NaN,NaN,NaN,4.83452829865291,6.80991156595073,NaN,NaN,NaN,NaN
719741,3.1489318863871,4.11998959101201,3.08087460629505,NaN,NaN,NaN,NaN,6.95003484517102,6.91013027960646,NaN,NaN,NaN,3.63676441708742
719772,5.3627549554637,5.02239656659249,6.13812080012455,3.26788644576421,NaN,NaN,NaN,6.58716738404069,6.87905692078919,NaN,NaN,NaN,NaN
719802,5.90546784042232,5.85983289280634,6.10688340896548,NaN,NaN,NaN,NaN,3.80779223746723,6.85664113884355,NaN,NaN,NaN,NaN
719833,4.74867534466252,6.20488143635605,6.07596234785603,NaN,NaN,NaN,NaN,8.27337404348234,7.11739073966871,NaN,NaN,NaN,3.48017183889402
719863,5.29180816282775,6.01371637993573,6.04535283594849,5.2608302390766,NaN,NaN,NaN,6.49252458323718,7.1213078892125,NaN,NaN,NaN,NaN
719894,2.52507633326466,4.71534194667509,3.01129392651127,NaN,NaN,NaN,NaN,5.39577082118178,6.80572737318347,NaN,NaN,NaN,NaN
719925,3.52620417450229,4.5388627802863,0,NaN,NaN,NaN,NaN,1.77840155206639,6.16630462130285,NaN,NaN,NaN,3.46937450122748
719953,3.96159660481032,3.83933007805339,3.00375626174212,6.01569265212341,NaN,NaN,NaN,0.458312467890926,5.38588133695947,NaN,NaN,NaN,NaN
719984,4.6701319137199,4.50734282549181,2.99625623830462,NaN,NaN,NaN,NaN,3.76819742241064,5.20068079147211,NaN,NaN,NaN,NaN
720014,5.03888334692224,5.21989600319319,5.97016156813641,NaN,NaN,NaN,NaN,4.46121702336204,4.96872511522678,NaN,NaN,NaN,3.35930818024375
720045,5.29291002829861,4.67857116645227,5.94060619182741,5.22140344791158,NaN,NaN,NaN,8.18029436183549,5.13893379507199,NaN,NaN,NaN,NaN
720075,3.62538040101192,4.6087182029785,2.95931099423257,NaN,NaN,NaN,NaN,3.91568446851187,5.06887689068373,NaN,NaN,NaN,NaN
720106,3.45040287011216,1.70436233432838,2.95203100903496,NaN,NaN,NaN,NaN,4.47149868407762,4.82941049714577,NaN,NaN,NaN,3.08772385644387
720137,1.80340221112996,1.95960507664257,2.94478675387975,4.05524528384102,NaN,NaN,NaN,4.06231622892212,4.6000778352271,NaN,NaN,NaN,NaN
720167,1.85522044955277,1.90496661264614,2.93757796636829,NaN,NaN,NaN,NaN,0.717385523100649,4.31671179594799,NaN,NaN,NaN,NaN
720198,2.45103686874213,2.72347831281028,2.93040438666203,NaN,NaN,NaN,NaN,3.62787053417432,3.90155227281658,NaN,NaN,NaN,3.36223780278599
720228,4.72452245080586,3.74111468692249,2.92326575745747,3.32226378785876,NaN,NaN,NaN,3.73410416328868,3.64094635703602,NaN,NaN,NaN,NaN
720259,4.9219188736533,5.10595613339646,2.91616182394989,NaN,NaN,NaN,NaN,4.98797898226421,3.68712848104906,NaN,NaN,NaN,NaN
720290,4.68676944221453,3.20563296193761,5.81114937094558,NaN,NaN,NaN,NaN,2.61411060869916,3.79183628766577,NaN,NaN,NaN,3.47801847641849
720319,1.71927497509223,2.3859389800684,0,6.03428226747749,NaN,NaN,NaN,2.84985329294593,3.99760090474345,NaN,NaN,NaN,NaN
720350,1.87764081494102,2.78604570154375,2.89505568646096,NaN,NaN,NaN,NaN,3.02067494247438,3.91343229602176,NaN,NaN,NaN,NaN
720380,2.57028210714676,2.77959230598821,2.88808803667742,NaN,NaN,NaN,NaN,3.0813604523504,3.80730657135821,NaN,NaN,NaN,3.32971739097898
720411,1.87069944127476,2.37019681603581,2.88115384504586,2.48342352404318,NaN,NaN,NaN,3.83123749399006,3.44423979166488,NaN,NaN,NaN,NaN
720441,4.26496517193673,3.47119113486869,2.8742528711458,NaN,NaN,NaN,NaN,3.7660441925959,3.42259113057419,NaN,NaN,NaN,NaN
720472,3.50722063491826,2.50909638521293,2.86738487685785,NaN,NaN,NaN,NaN,3.42351183870475,3.32471503521678,NaN,NaN,NaN,3.54908356973409
720503,5.34734290245602,4.00367374477515,5.71429651229245,3.81405303013391,NaN,NaN,NaN,1.57900069286984,3.08961160464611,NaN,NaN,NaN,NaN
720533,1.31992885692735,0.699271611879304,2.84697642435656,NaN,NaN,NaN,NaN,2.72007483307066,3.2894398454769,NaN,NaN,NaN,NaN
720564,3.58287862214013,3.14168941268633,5.6737694351348,NaN,NaN,NaN,NaN,3.12456858003128,3.2284170912286,NaN,NaN,NaN,3.63312745831204
720594,3.83445643721156,3.63011279048955,2.82685643095135,5.05712617143086,NaN,NaN,NaN,2.66655508925,3.10526945760992,NaN,NaN,NaN,NaN
720625,3.61311991593194,0.744555462243213,5.63381316504916,NaN,NaN,NaN,NaN,1.93943190694934,2.80812850562388,NaN,NaN,NaN,NaN
720656,6.30990307261179,3.76533069761038,8.40143455078017,NaN,NaN,NaN,NaN,3.55656431021278,2.845390725429,NaN,NaN,NaN,3.69191566478371
720684,8.44800172128384,4.83791999700429,11.1111904953562,4.58429390112371,NaN,NaN,NaN,3.4679041862946,2.89202297373207,NaN,NaN,NaN,NaN
720715,8.9016980889923,6.92663882048965,8.26639319422231,NaN,NaN,NaN,NaN,4.28163241704641,2.99142211989568,NaN,NaN,NaN,NaN
720745,5.8809859669509,4.64444164134274,5.47946157549735,NaN,NaN,NaN,NaN,5.71755731546289,3.13119825321857,NaN,NaN,NaN,3.70292386376132
720776,6.86718984798116,5.16108886134319,8.17256280303216,6.10177186767658,NaN,NaN,NaN,3.99749428344881,3.05700038921599,NaN,NaN,NaN,NaN
720806,4.3542514337096,5.13898652233618,0,NaN,NaN,NaN,NaN,3.18919833235337,2.97389059830568,NaN,NaN,NaN,NaN
720837,13.7184551359871,5.59869092643837,21.5252408240007,NaN,NaN,NaN,NaN,6.91460014143968,3.27485848501367,NaN,NaN,NaN,4.01811742484055
720868,4.78704146153053,6.00397514015611,5.3215164814393,7.72437796523491,NaN,NaN,NaN,9.74607514423636,3.87652698200946,NaN,NaN,NaN,NaN
720898,6.74911832429874,4.63847237164554,10.5727556185858,NaN,NaN,NaN,NaN,12.735222846216,4.66511042587674,NaN,NaN,NaN,NaN
720929,9.80764027715146,5.76111567408901,7.8688806553906,NaN,NaN,NaN,NaN,5.79184023008798,4.82059063526404,NaN,NaN,NaN,5.22610799002958
720959,9.82550247644287,6.63142131293082,10.4122128308266,7.88875032415444,NaN,NaN,NaN,7.2023426347612,5.18316588743804,NaN,NaN,NaN,NaN
720990,11.4346567152465,5.89010272935351,12.8894901976956,NaN,NaN,NaN,NaN,7.85225308921263,5.69237298621514,NaN,NaN,NaN,NaN
721021,13.9034715529299,7.63751821642717,12.7525110891431,NaN,NaN,NaN,NaN,8.19519236341275,6.11324376185149,NaN,NaN,NaN,5.49821344173527
721049,13.8384693831775,9.30525754526119,12.6184127994275,7.47714079288535,NaN,NaN,NaN,8.66325296341329,6.60816460794928,NaN,NaN,NaN,NaN
721080,8.45173114591908,8.95767751779353,7.50784513716667,NaN,NaN,NaN,NaN,8.10151065432139,6.87831020855556,NaN,NaN,NaN,NaN
721110,11.7796355919426,11.4912271969077,12.4096245536791,NaN,NaN,NaN,NaN,11.512241442797,7.46403001320392,NaN,NaN,NaN,5.46070494909969
721141,10.1040601567821,12.2394533402923,9.83612064501393,9.34023531793233,NaN,NaN,NaN,12.8857671149966,8.28724373724071,NaN,NaN,NaN,NaN
721171,8.83450806073487,10.5968883207558,7.32453952562153,NaN,NaN,NaN,NaN,12.9812128460168,9.12369898996484,NaN,NaN,NaN,NaN
721202,12.4767187595523,11.4786578929628,14.5163060505942,NaN,NaN,NaN,NaN,13.3158065126752,9.64941975603924,NaN,NaN,NaN,NaN
721233,12.3930007010433,10.7556830698551,16.7166882431363,11.5503411457698,NaN,NaN,NaN,13.359241062095,10.094521775917,NaN,NaN,NaN,NaN
721263,8.59070046276678,9.35455706181294,9.44886771708706,NaN,NaN,NaN,NaN,11.8449872903843,10.0671300255143,NaN,NaN,NaN,NaN
721294,8.96993958423415,8.72036954602802,11.7074099344377,NaN,NaN,NaN,NaN,9.38893398512953,10.4514623137605,NaN,NaN,NaN,7.40067360609435
721324,9.42763331191259,8.44285197153454,9.28437900258299,11.5917080965222,NaN,NaN,NaN,12.1273923543459,10.9100468044138,NaN,NaN,NaN,NaN
721355,7.44573226425924,6.97639058109107,9.21309707884124,NaN,NaN,NaN,NaN,9.79535227902781,11.0258592211772,NaN,NaN,NaN,NaN
721386,6.49352233864384,8.46256851638518,6.86369840734429,NaN,NaN,NaN,NaN,9.52227911858594,11.1688183464028,NaN,NaN,NaN,6.99102185836642
721414,4.05143693512837,6.25529734278487,4.55408516226203,8.99070381915319,NaN,NaN,NaN,6.38916086602602,10.9784173664201,NaN,NaN,NaN,NaN
721445,4.08068690984802,5.80341064525918,4.53686740788726,NaN,NaN,NaN,NaN,7.87597710499592,11.0908250550652,NaN,NaN,NaN,NaN
721475,4.75044754549767,5.06550665840404,2.26201763492568,NaN,NaN,NaN,NaN,3.28876921223671,10.3923247982299,NaN,NaN,NaN,5.4410039237295
721506,7.49390364341469,5.87592985266259,9.00567078488095,5.90602855987168,NaN,NaN,NaN,7.27319400524594,9.94385312408233,NaN,NaN,NaN,NaN
721536,10.2703805577148,7.37698748715427,11.1628711947764,NaN,NaN,NaN,NaN,5.5342188683025,9.33803829891256,NaN,NaN,NaN,NaN
721567,5.16527192496667,4.12456582591503,4.43623425759121,NaN,NaN,NaN,NaN,4.49517007967728,8.56122170759152,NaN,NaN,NaN,5.77533686409355
721598,5.93563980161473,6.48805604743057,8.82356916631046,7.00595013372833,NaN,NaN,NaN,9.40643637868624,8.20808205681722,NaN,NaN,NaN,NaN
721628,6.94328485379128,5.9642675971185,6.57535891755039,NaN,NaN,NaN,NaN,7.55369573729766,7.82759428664127,NaN,NaN,NaN,NaN
721659,7.68624136830667,7.92001656505832,8.71147201536537,NaN,NaN,NaN,NaN,9.23068647191781,7.82186912588707,NaN,NaN,NaN,6.02360157415172
721689,6.61362392939644,7.26467762061898,6.4923512738968,6.63680226122665,NaN,NaN,NaN,7.43957092885425,7.44351972283284,NaN,NaN,NaN,NaN
721720,4.5793779381043,6.14058431192177,4.3088017568742,NaN,NaN,NaN,NaN,8.93151903595047,7.45633870687481,NaN,NaN,NaN,NaN
721751,1.50899810868239,4.75438021001757,2.148612928546,NaN,NaN,NaN,NaN,5.75887924705257,7.16298407760119,NaN,NaN,NaN,5.99957757282459
721780,1.79201771016828,3.98076331215638,2.14477268891571,4.20446767924982,NaN,NaN,NaN,6.0707780942334,7.1282227356182,NaN,NaN,NaN,NaN
721811,2.72362453682824,4.64079114772229,2.14094615220155,NaN,NaN,NaN,NaN,3.21169824408986,6.67201706056732,NaN,NaN,NaN,NaN
721841,5.75210391140626,5.6872144366757,6.40001517043487,NaN,NaN,NaN,NaN,4.6918158942588,6.7829648628156,NaN,NaN,NaN,5.73264951917176
721872,5.20170844242855,4.83657572902736,6.36606267563202,4.00692639293379,NaN,NaN,NaN,6.56652085221758,6.69373668987704,NaN,NaN,NaN,NaN
721902,6.06031489247663,6.61374315900023,6.3324685210123,NaN,NaN,NaN,NaN,8.01807294932553,6.89754654261335,NaN,NaN,NaN,NaN
721933,6.58739074172576,6.88796014999919,6.29922706337247,NaN,NaN,NaN,NaN,6.6310848367378,7.14400885098664,NaN,NaN,NaN,5.87874313254924
721964,6.74939744563492,7.0029700125799,6.26633277738193,5.13325623968175,NaN,NaN,NaN,6.68574072591445,6.88297524170926,NaN,NaN,NaN,NaN
721994,6.27849866754282,5.84954015716015,6.23378025252492,NaN,NaN,NaN,NaN,5.0968405824701,6.68245313677416,NaN,NaN,NaN,NaN
722025,5.42276120933405,5.47727534502549,4.13793513469933,NaN,NaN,NaN,NaN,6.03543681507956,6.42316786568569,NaN,NaN,NaN,5.57087979384159
722055,6.68568968946097,6.47908580257592,6.18027117157851,7.11246924702422,NaN,NaN,NaN,3.54842843146609,6.032918534173,NaN,NaN,NaN,NaN
722086,6.95879491203222,7.27573517596234,6.14860439984355,NaN,NaN,NaN,NaN,7.11741090019806,5.88564930941865,NaN,NaN,NaN,NaN
722117,9.34427786165415,7.34454043307018,12.2034950035548,NaN,NaN,NaN,NaN,5.74383154074773,5.88668386392119,NaN,NaN,NaN,5.49047103747666
722145,6.02351196809288,5.09586727196591,6.05552168114905,6.38908467771859,NaN,NaN,NaN,6.7473151211623,5.932711454488,NaN,NaN,NaN,NaN
722176,6.94503798830297,5.93035847283883,8.02678578095559,NaN,NaN,NaN,NaN,8.71805463745509,6.38303909819588,NaN,NaN,NaN,NaN
722206,6.07250331220612,6.08629725927337,3.99334811121044,NaN,NaN,NaN,NaN,6.93070695466652,6.53339389620462,NaN,NaN,NaN,6.07921961779496
722237,6.68209928202774,7.16001386060814,5.9652152664242,5.60146454131569,NaN,NaN,NaN,8.52313991370722,6.70131769588995,NaN,NaN,NaN,NaN
722267,6.2331950649396,7.41014827185644,5.93570872239049,NaN,NaN,NaN,NaN,7.63966974649307,6.66508448476795,NaN,NaN,NaN,NaN
